Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
p-JaS3lxVQGdJp4ikjzqfg,Taste of India II,287 New Dorp Ln,"{'latitude': 40.57219, 'longitude': -74.11273}",165,4.0,10306
RdETxi25tbocKIcMiW5TxQ,Darbar Fine Indian Cuisine,152 E 46th St,"{'latitude': 40.75358, 'longitude': -73.97348}",516,4.0,10017
ZrdTKStTAo2pchslOev1KQ,Chennai Garden by Tiffin Wallah,127 E 28th St,"{'latitude': 40.74298, 'longitude': -73.98274}",724,4.0,10016
dOQjniOt57mI9l9CmrCSJQ,Curry India,148 W 49th St,"{'latitude': 40.76006, 'longitude': -73.98306}",106,4.5,10019
JSX6Pk56w4BhgO8eSvCrKg,aRoqa,206 9th Ave,"{'latitude': 40.74609, 'longitude': -74.00138}",214,4.0,10011
ut-560tVcs2g-ZU0Y_qqHQ,Saar Indian Bistro,241 W 51st St,"{'latitude': 40.7626659, 'longitude': -73.9847093}",95,4.5,10019
T1CRoZ-f-hwrjdkBvt7_kg,Indian Tanpura,564 Amsterdam Ave,"{'latitude': 40.78869, 'longitude': -73.97468}",132,4.0,10024
oOz--_ORMzLSee92b_ksaQ,Masala Box,4202 Bell Blvd,"{'latitude': 40.76245, 'longitude': -73.77073}",184,4.0,11361
OxQ1lGq3uzl8_fgW67rXdQ,Tikka Indian Grill Restaurant & Catering,119-30 Metropolitan Ave,"{'latitude': 40.7058236, 'longitude': -73.8311437}",176,4.0,11415
uucP1LoFyamFS0qDwgMXbg,Ghandi Cafe,283 Bleecker St,"{'latitude': 40.73194, 'longitude': -74.0033}",347,4.0,10014
mZALre3ahuetu5X8_uUJew,Thelewala,112 Macdougal St,"{'latitude': 40.72963, 'longitude': -74.00068}",442,4.0,10012
bgMbt6XbOaAu5VNXr5kCdQ,Polash,2179 3rd Ave,"{'latitude': 40.79965, 'longitude': -73.93855}",200,4.0,10035
PEEw2ip9VrmiMBP4b6op_g,Govinda's Vegetarian,305 Schermerhorn St,"{'latitude': 40.68771, 'longitude': -73.98241}",162,4.5,11217
qhXIW0LDT4XsoN2IE6dZHg,Ahimsa Garden,265 E 10th St,"{'latitude': 40.72849, 'longitude': -73.98319}",70,4.5,10009
iYh7mB7PDd5ZvZZ4lFPF1w,Anand Indian Cuisine,304 E 78th St,"{'latitude': 40.77228, 'longitude': -73.95525}",92,4.5,10075
50eKjWOB-H9iuo1ocACOaQ,Imli Urban Indian Food,1136 1st Ave,"{'latitude': 40.7616660604253, 'longitude': -73.9601389691234}",150,4.5,10065
A-ert0jDRBfku9ogyW_mEg,Spice Symphony,150 E 50th St,"{'latitude': 40.7558937072754, 'longitude': -73.9715347290039}",346,4.5,10022
HGNqWrRYJNyhJSS8yia8HQ,Ruchi,120 Cedar St,"{'latitude': 40.7096108910337, 'longitude': -74.0127293677959}",330,3.5,10006
SB4t6vWpxlVQAfCQ3oC1BQ,Curry Heights,151 Remsen St,"{'latitude': 40.693685, 'longitude': -73.992154}",248,3.5,11201
t6PzD4uzBOfyCLcd_lT8cQ,Sathi,216 3rd Ave,"{'latitude': 40.73621, 'longitude': -73.98528}",23,4.5,10003
_nScWpFX3M1K7s30hFEsRw,Inday,1133 Broadway,"{'latitude': 40.7434986, 'longitude': -73.9892206}",318,4.0,10010
2jHud9AFiBYLrPlmz0UyqA,Roasted Masala,914 Columbus Ave,"{'latitude': 40.79846, 'longitude': -73.96366}",5,5.0,10025
9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,1436 Flatbush Ave,"{'latitude': 40.6356477, 'longitude': -73.9508667}",182,4.0,11210
gsZUN1Vtpd3P7rdvANbrmg,Indian Kitchen,739 Grand St,"{'latitude': 40.71199, 'longitude': -73.94332}",160,4.0,11211
eTzH9lmkmouNlmuJ77i8Ow,Angaar,283 Columbus Ave,"{'latitude': 40.7782, 'longitude': -73.97802}",38,4.5,10023
DZE4ThXa7d0kSXnR3Hb-kg,Junoon,27 W 24th St,"{'latitude': 40.743193, 'longitude': -73.990838}",1345,3.5,10010
Q7wFlNr4OFU0eCJXcOmopg,Bombay's Indian Restaurant,60 Pearl St,"{'latitude': 40.70344, 'longitude': -74.01109}",178,3.5,10004
FlwWBzM_1fzo81fRL__srw,Nasheman Grill And Restaurant,3149 Coney Island Ave,"{'latitude': 40.579261, 'longitude': -73.959411}",54,4.0,11235
eht_0com4C1sQbl9qCzlag,Hungry Bird,980 Morris Ave,"{'latitude': 40.82847, 'longitude': -73.91669}",178,4.5,10456
iAW1UTfP8jL_vpwRh93VcA,Bombay Xpress,964 Dekalb Ave,"{'latitude': 40.69295, 'longitude': -73.93671}",62,3.5,11221
3N3XesISm5tg_nsjL10eFA,Chapati House,3153 Broadway,"{'latitude': 40.814613, 'longitude': -73.95959}",199,4.0,10027
Z2qZSs6oVJQFSc44tytAHg,India House Restaurant,586 Nostrand Ave,"{'latitude': 40.6787193651342, 'longitude': -73.9496699720621}",111,4.0,11216
Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,182 Lexington Ave,"{'latitude': 40.744722, 'longitude': -73.981202}",553,4.0,10016
zGa3GrjdAQLm2l40SPD8CA,Garam Masala,1819 Palmetto St,"{'latitude': 40.703375, 'longitude': -73.90747}",5,4.5,11385
SP4bvMvxel_UPdof_er3HA,Taco Mahal,73 7th Ave S,"{'latitude': 40.732337, 'longitude': -74.003303}",449,4.5,10014
guwS_mhhUjOT5d8sYfEluQ,Adyar Ananda Bhavan,1071 1st Ave,"{'latitude': 40.759381, 'longitude': -73.962489}",294,4.0,10022
yV7brOiTLS3Lmwws8e3nXA,Dil-e Punjab Deli,170 9th Ave,"{'latitude': 40.74482, 'longitude': -74.00206}",177,4.5,10011
S6r0P0PItA9EYHV1nCiQgg,Mysttik Masaala,399 Park Ave,"{'latitude': 40.75932, 'longitude': -73.97209}",346,4.5,10022
MP8Ey2ezsDCSowR-1X6hKg,Dosa Royale,258 Dekalb Ave,"{'latitude': 40.689244, 'longitude': -73.968634}",200,3.5,11205
FXDMFBM-rV2s5MHzA33d2g,Bombay Grill House,764 9th Ave,"{'latitude': 40.76415, 'longitude': -73.98806}",208,4.0,10019
aLnt6DwRxlSm8xD9nuEEmA,Mumbai Place,655 Vanderbilt Ave,"{'latitude': 40.677229, 'longitude': -73.968651}",50,4.0,11238
LWghzX6Vsw1ytEFP6lA8oA,Apna Masala Indian Cuisine,344 E 6th St,"{'latitude': 40.726383463261, 'longitude': -73.9864511163941}",194,3.5,10003
5lB2jlIeaEE-xoQ7fKygSw,Indian Masala,1174 St Marks Ave,"{'latitude': 40.67407, 'longitude': -73.93103}",55,4.0,11213
WSesw7dMYKmF3XHqD0K0WQ,Asya Indian Restaurant,46 Henry St,"{'latitude': 40.69963, 'longitude': -73.9921}",243,3.0,11201
S8a--JIL9yEaU-D1yucI9Q,Haveli Restaurant,100 2nd Ave,"{'latitude': 40.727119, 'longitude': -73.988349}",333,4.0,10003
NVCLcLa_7LMEJipAQmNlZw,Agra Restaurant,807 Lexington Ave,"{'latitude': 40.7642247, 'longitude': -73.9665107}",175,4.0,10021
_Hig4rf_SEAhq13eBdJ4CQ,Kismat Indian Restaurant,603 Fort Washington Ave,"{'latitude': 40.8552891007756, 'longitude': -73.9370184099689}",329,3.5,10040
