Business_ID,Cuisine,Rating,Num_of_Reviews
BSv3awhABROYjjwlQaQ-Qw,american,4.0,527.0
3omBIylGFJugwLgNgUgOXw,american,4.0,1112.0
Vx9jsY90nQ9PCKBa1aCt9w,american,4.0,1230.0
54SrQVVhGcvfuIkFabQ8KQ,american,3.5,860.0
ORLEaDESAXztvS5yYYW0oQ,american,4.0,123.0
yOPbrFZ2ZUsyQWsedP6gUg,american,3.5,152.0
n-JSnKZcF1Bs-RPcIlb0qw,american,4.0,519.0
B2EVXQCqfzludPiWWuZ8ag,american,4.0,135.0
XsElXaLxUPKquI78poB8yw,american,4.0,683.0
g6QOBY2bmEw5CKfiZ43egQ,american,4.5,34.0
350F7vZ8gWh3ojxEWbxA3Q,american,4.0,107.0
VkwB8OziGSgTqY5kpSSf4g,american,4.5,10.0
0yg9DS4RDceQ6HgH3Jx80Q,american,4.0,234.0
j8DFd-bxnvM_UfHnDLIA0g,american,4.0,307.0
dzlhiEg7nE49iReUC10w_A,american,4.0,365.0
aU8ZfmIVm1Ii52QEX7p9NA,american,3.5,108.0
OkiPb6gNNRmcbB4zIIMx0g,american,4.5,39.0
O8Ku5ZChZ14uk7sSgQ6BSA,american,4.0,78.0
3Ic4C60oSH1cV2jknUXSjQ,american,4.5,727.0
a1M98M-JNpWaY4NmRDxqhg,american,4.0,179.0
3Gz07E5YJjDTJPSuzsAStQ,american,4.5,466.0
3Q4FMHLSTM8sATaEHeZ6Tg,american,4.0,160.0
WfJNUmeFNU8_fznPgY9N_g,american,4.0,86.0
wouDDTacUIBaRp8YGCFTsA,american,4.0,540.0
Esgyg0dRzBQJFMuVSaCYww,american,4.0,188.0
_OdmajwtXXQwz-RhFUUxFw,american,4.0,185.0
1z5Nu66M6W8mk5Ap4osZwA,american,4.0,1397.0
U2EvUcS9KtXDv_Yw3cugiw,american,4.5,107.0
uuHujhrkVQdS8XVSGWW2mA,american,3.5,608.0
4Objcs7HXSGuzpb0SOa-Jw,american,4.5,949.0
p9nYMrQbrPMzKBBBj73uFA,american,4.0,56.0
ZgyvDF_hOWas3SXe0Hj7hA,american,4.0,129.0
YgQ1AVY9JLSMjSRX3Hzj1g,american,4.0,733.0
samBmcA_ysePpw5VYWgxdg,american,4.0,291.0
4b8VKAJwRZkNMGItHl5r4w,american,3.5,3.0
JL_p-OHtSEYVfoeLQQgqDA,american,4.0,886.0
QKiVXF-Y1IK_NkRfvtY4sQ,american,4.5,135.0
fZ8RiMqZsTKqfr4RoSLBOQ,american,4.5,94.0
2wQsfQkorp9L03vPEFAZJw,american,4.0,502.0
h--B7M-Sfs1Y8hhlPay0Qw,american,4.0,51.0
aqmBcayYzm_J58P_CNQH6w,american,4.0,34.0
XJxoBc_3vvDiCCJViLNfJg,american,4.0,263.0
ej_pg-wc-ZtexQKPPiQ_5w,american,4.0,494.0
sDajjybHSYFw8gTVbknPGA,american,4.0,283.0
RL0ost0LSv0w5OOJZk5KjQ,american,4.5,6.0
EaAAP-gDALDL7GxcseMjBQ,american,4.0,363.0
oLA02lMIfgvbYquvXzkARw,american,4.0,1366.0
8G6H30Krmj8-OHs6hZfT1g,american,4.5,117.0
wyJqyh-Y9Na6XM0S_xnnEQ,american,5.0,2.0
escMR9M42UsHQIglAz1pJw,american,4.0,330.0
HSQodPxknZmHsiKQOqtQ5A,american,3.0,15.0
bTD-ZxjlvbWM3B8AAV64OA,american,4.0,66.0
xwdyPDcF1PifAiXyNnyA5Q,american,4.0,279.0
tdDBpCB-xA9NqR9dxc6OxQ,american,4.0,129.0
PHSsvGDW6Rh2pGWEDTrDew,american,4.0,449.0
2iW5TU4W0BN8LYBzVmO9Qw,american,4.5,111.0
PfKFF97l-N9eBEkgcFkD9w,american,4.0,65.0
TikAlBfPzWZQ9h5yk8Mmdg,american,4.5,189.0
5K0b-fEk96xUJCV_5ytNog,american,4.0,291.0
UTzACyFayWbmg19iqrXFXA,american,4.0,222.0
XAeGAF5MGr7P6A13SnXbjQ,american,3.5,374.0
Jy6qxXks0w5Wmurzu7rmBQ,american,4.5,77.0
sGqKDtizXj3tg9jnAc9FeQ,american,4.5,525.0
Rgm8BwcoqfIVSl2QSEOhbQ,american,4.0,979.0
IHLGmtOkqm8Qm3Ny8yjfVA,american,4.0,53.0
pDUQF3IgvqZfT31luMgwTA,american,4.0,483.0
bJdS98j_HTfyg-xUlu6V5A,american,4.0,382.0
n8pUdu9-ydHlmeEbYqbApQ,american,4.5,22.0
fSQ3CCtFSJ2S8VXDi02-3Q,american,4.0,455.0
GRhA1hH1edG48tj2T5I6CA,american,4.0,121.0
zUv1BNm_a9-3DkxrCG3tng,american,4.0,509.0
kortq9GFNGvV4ky_rVf88g,american,4.5,159.0
-vF3hX7v1R4oAjfNgifZvA,american,4.0,444.0
yy8jf3cnbXG4KOLGNJVfig,american,3.5,799.0
_HBpi2PIG8Zxz01Pr41MIw,american,4.0,693.0
hu2bo4hZueedSKBimTAqOw,american,4.5,114.0
3rgdWZzPpcxeAMU7PXgoKw,american,4.0,190.0
VEwdwEVGEaESHW4LlCLkig,american,4.5,50.0
fmrtc7AsD7GS3BAfJ8QQHQ,american,4.5,132.0
UYUIi1gaaJQqvx0tyiHUNg,american,4.0,397.0
YARIb8L3uOo3fECJP2Pjlg,american,3.5,524.0
uTS2GevPXqsFKMgdpp5Txw,american,3.5,283.0
tHW3EwGwai1AiWQ6ZD-wjg,american,3.5,462.0
DpZBA0-f7Um9lvnp1zZM2A,american,4.0,569.0
9W-iYE7L_xHk6AY5wTUjkw,american,4.0,170.0
1o7Z7uqwGfXmHnUZxW48Ug,american,4.5,51.0
_97KwnwjUHwSVWs-XrlFcg,american,4.5,113.0
ZNEFXERBvl7i_QQojRoKNQ,american,4.0,76.0
fNU4Mf7c--x71glNT9PHug,american,4.0,46.0
vGS5X12NYXCl8NpynlxRuw,american,4.0,475.0
rZIMlQ76I0mXL8uNii_wVg,american,4.5,230.0
FCms-eFFxnpMLm09AJridQ,american,4.0,242.0
9wRlyAndMwK0n1SlzywRjQ,american,4.5,157.0
BhFOYn0nRcugPJM03r447w,american,4.0,273.0
SF2G4QfcSV03sMCSsv5s2g,american,4.0,639.0
nC4HwtW5_nDICBAVPqN9pw,american,4.0,300.0
Y7cKrhINvxMtYGh5I_V60g,american,4.0,886.0
_FIsTmbweNwSdtXKvhWjIQ,american,4.5,5.0
421KUeGiejZVAZYu4QhbCg,american,4.5,9.0
Kd_T6_srwhHT7ydql27H7Q,american,4.0,369.0
LJTGRkX5yWoqx1jJ7E4zqw,american,4.0,300.0
ciHt5n5rmpby1YcC_6JVrg,american,4.0,686.0
f-WkzzSaAA_mdDmsKlJ4sw,american,4.0,91.0
zHh6ioC3tSXBFhXXuXrL8A,american,4.0,111.0
XoDR_T-ZKYJtZgCocEDcyA,american,4.0,854.0
LDwxXfapMw6xNbTF0YDFaQ,american,3.5,302.0
BLOhJ35G077GpNCNrKgryw,american,3.5,42.0
kRuWQS_e9G87fCqelpMEFA,american,4.0,165.0
mlwzynq9ofUHLx2hCL70dQ,american,4.0,67.0
9Ke2V1SJVOPyr4z3Bj4_IQ,american,4.0,8.0
njDA4ALbcnjLloNC_y0E9w,american,4.0,118.0
ZLiN64ge9szKqg-9N6mQjA,american,4.0,39.0
zEbx_qhw3uUnLAz9dz4E7g,american,4.0,10.0
mfdhfn1B4p3cplNa39ADbg,american,3.5,123.0
ktvhcL-VzaZRxkqm3rAXEA,american,4.0,47.0
_0w7WPVj_sFMDbaj2KDreg,american,3.5,42.0
mbkBCEx8mgw9Qroo7xywPg,american,4.0,462.0
vr_edPWXo8qB8pirE9iUlQ,american,4.0,918.0
mHOFDJitUfgVGCxY2z9liw,american,4.0,67.0
HYFSOb5o4hppToeYe1va1A,american,4.0,227.0
a5-ogV7bxhTxq64HNinByA,american,4.0,82.0
f-sL-VgQzte0StcqI3KkJw,american,4.0,236.0
jzQNE09rRKz8Ou-bEdEY1Q,american,4.0,524.0
J6V8m1BuqXub2uZvoRX8pQ,american,4.5,26.0
_l40VhhS3pNm55yZTLgLuw,american,4.0,66.0
E6Y4ICdoqtYkFilRLfrOHA,american,4.0,592.0
Mx266sT_uQ-teAwtO6TQJQ,american,4.0,34.0
q45SMZfNrF4XZZWzIC4tGw,american,4.0,477.0
wP0s8Jv2eFRMfjFj7isYUw,american,4.0,294.0
-g65PxVQmh3U8dKUbz1Upg,american,4.5,77.0
WQfY18lk9FwbdeI8zNyXbQ,american,3.5,361.0
DEHpH2nBPhEdrLQ6SlFKjg,american,4.5,59.0
cRyZA1k3nvqj_0s_kr7HGA,american,3.5,93.0
dv4mMmbCAb7FtUj1Md-K6Q,american,4.0,116.0
I-5p67rFCMwChxsG4d69Jw,american,4.5,47.0
in31TfI3MZy1UQ6aAzGJcA,american,4.0,5.0
iOo9XFFvV-GJpiOdDbR_hg,american,4.0,105.0
bM3lf5x02VdRgNIwVC7gNw,american,4.0,201.0
kMljfja7weqfl_lzspjzHA,american,4.0,685.0
en2kN5xp-QW-yfJoe2RgrA,american,3.0,2.0
gTAiQ5XyolMaFZ8t-ASqTQ,american,4.5,35.0
2Fpw5OH9TCEIrBuHmN3rGA,american,3.5,186.0
2tY5YZJvcIHWZZzC1wQUMg,american,4.5,63.0
ibn2z12D6Hnf-KiDg3nxiw,american,4.0,214.0
i6FevzgkxDYyHWNVXE2fpQ,american,4.5,36.0
8lHTKVJyiK9V8WiJq9-khQ,american,4.0,243.0
R4-Y6ogPoGUkvDlRLAfOgg,american,4.5,30.0
gZeMNO7BlD_M-hk63LWPzw,american,4.0,33.0
tRZcEKBNNwiZw1_Px_POag,american,4.0,273.0
3lLBRLbXAIgd1yZgWgnfeg,american,4.0,717.0
uXX8zSt6gX1bXv7WZTQceQ,american,4.0,10.0
DCTWsTYqkbwJ-pFCIwmHew,american,4.0,116.0
ui4Hhq2duXIZLuzev9531g,american,4.0,61.0
8qBy2-x0i9P7eigcwIGuQA,american,4.0,315.0
s3jou_L_LVYGkNHiuhjlew,american,4.5,980.0
v4d2TBqxMmNzWNvShkvRrA,american,3.5,442.0
zLNOCv3hmzPNO8pchYdBpw,american,4.0,331.0
6ycMkuiDwmvJKYbSP-24Cg,american,5.0,2.0
ddAASkVruFjeGtYthwB9iw,american,4.0,157.0
DlLYddNASED5fcmZzu9dOw,american,4.0,80.0
KfHwEsirvgNwqqSSIZ4Kdg,american,4.5,75.0
okShSwX3iNeQ4os3751yOg,american,4.0,74.0
cSRzfprFfAnT1nAcQMgrDA,american,4.0,709.0
lyLXD9CN2FybNcvbTCYldA,american,4.0,135.0
A3CHNoXgaqan_tddJTxmgw,american,4.0,73.0
LPMDRZlTdboId0a9t4ER_A,american,4.5,34.0
HUSbdxCau6rw1eIyYvdsHQ,american,4.0,28.0
xn0g_LqMcVACrWuox5GF1g,american,4.0,254.0
3NbhYebjZPjLTWZZyRuhsw,american,4.5,473.0
L7_MTRZyYp_i-cnH2CU4zQ,american,4.0,618.0
6AC4yhUdnh64zE6b5-n6OQ,american,4.0,137.0
UXVDyIzmO5kmJnlv-HDXLg,american,3.5,3150.0
k8iVVuYic-fCgmzzfDkGNA,american,4.5,152.0
vQcK7BH6maW9dAZWJOuW3Q,american,4.0,1003.0
q6H2tAtasVm44g3K5lAGew,american,4.0,56.0
2O5w-15_AVnnVJEtlWWE_A,american,4.5,123.0
ED2I3t5rOf81cddCsLA4tw,american,4.0,269.0
cRsIsiuoV11zX8oLY8brhQ,american,4.5,7.0
S7LCW6kIrPCMHYfnnqo7rg,american,4.5,6.0
zFt9LNoKaVVc3kOWHEaVgw,american,4.5,64.0
abzv_ek_TBhWHSApHLFGhw,american,3.5,156.0
4SaJcfBNmlPng0ry1FCbRQ,american,4.5,23.0
kSI-wgcYYfpcHcgDrbKIfg,american,4.0,1562.0
ehUuSk5gPTCQmwS_ubgKRA,american,4.5,1689.0
3rKFs5FrN42JRKW2ObewTQ,american,4.0,77.0
qCf1QN11Qdncpqb7PhuyVw,american,4.5,294.0
nsAU6F2vmdnphmfIa_RuWg,american,4.0,760.0
jjLcqGI11ThxAhcftEh1Aw,american,3.5,787.0
XTLV-dDxS27AmY7I9Er68Q,american,3.5,339.0
FscXu9Lut9UA8ItjPY8WIA,american,4.0,120.0
EuRT4si-_ZZq3in3kmqgOA,american,4.0,15.0
JnFV_qz7uWbLTY80K89J7Q,american,4.0,437.0
oVsMJbQ8rpiq6H-8rtasDQ,american,3.0,797.0
ZOfk6Ao0db5icjc0WEq7zg,american,4.0,433.0
DzFAOcldKoCL60Bjl2ZVmQ,american,3.0,119.0
kCdWWxX8P4QQLL_5lh52bg,american,3.5,30.0
_ncu4WN_n2ZP02_dHFsrIA,american,4.0,71.0
7zxV9U7_SJ1npeLCkHUzjg,american,4.0,105.0
YjD9sNbooHMHpvjDzc89rA,american,4.0,300.0
T_d-JdVD-DVl4DzWqQk9DQ,american,4.0,131.0
TVuJO-1J7IQa0nCyGGEd1w,american,4.5,19.0
Vqn-ZSN19-f2GMoaWggFsQ,american,3.5,10.0
gISZs8okQgFIpd-yz9aC4w,american,4.0,645.0
JN39AyYfowCoK5NniL7tCw,american,3.0,464.0
LuwgaxEM5ObSWMAsEVzPlg,american,3.0,164.0
eMMF_kyHQIrX_An67wYcpA,american,4.5,51.0
nY4yyInvkWobuysP-tKeRg,american,3.5,5.0
bkIMbvXOcztDVz8bpyhMzQ,american,4.0,408.0
oCeDS1HexV3bWSJLxmjqXQ,american,4.0,314.0
Jy0nQ1uI8KPvTv8nBZGdMg,american,4.0,153.0
F0xWRSEu-w4pIqFl-c7uIg,american,4.0,22.0
RKAK9AuzKR7K36ABcXPjTA,american,4.5,128.0
GCAQmtRdNhqVit5KGJ46Qg,american,4.0,462.0
OzgvdC0oJPh1FQTLJF2yXw,american,4.0,133.0
6gxAuRoZnEFERnIrtE6BAg,american,4.5,60.0
Z16VudvRJkHtqzqADzCbfw,american,4.5,39.0
VP_HZr_j0dXKd80lUBfsyg,american,4.0,208.0
q1uIqB8PvyCCX8TajaRYBg,american,4.0,1235.0
OEq7bxXewS6l3gBGU5KAuw,american,4.5,58.0
KifkRh0gGD0voBw4FHFCVA,american,3.5,538.0
NavBPhyeykbve1uVSOrDPg,american,3.5,518.0
0ijJgm5P9BygsuQKV4saNw,american,4.5,20.0
gLyCmWWmqvg2SUG4DBgtWA,american,4.5,205.0
Vs2IM_3Hyhh7FrzagM_9cQ,american,4.0,239.0
Y39SdfmS0Z_GepcFnFqlMA,american,4.0,238.0
5UxJoqkdYrUEjArx8YITMw,american,3.5,547.0
S4Euw4DYSqeU4KcteFXqHg,american,4.0,479.0
57c2ImG7W3zamMOoimsBHg,american,4.0,80.0
RAejT6MPqqpprhgiCDdyJA,american,3.5,207.0
kC6VZfrwFvav9PryA3eRCA,american,4.0,315.0
3GP-tY5GWuOsiYRsycm7Lg,american,4.0,294.0
UBCNhz-TSvBP3zo5PjFWrQ,american,4.0,863.0
3u4BTgNR7WfCLmeZemc_Gg,american,4.0,134.0
-SM_BQ5jiqvot_kl7RKoaQ,american,4.0,376.0
1Ed-tb_0dBGrXfsYyehmvg,american,4.0,2347.0
fj0znZr-YAIPu2-Msyp8NA,american,3.5,83.0
XEcN3K7gIu4yC8wGB4zPjw,american,4.5,190.0
03CMrhOXIG3zSgM6rQClEg,american,3.5,80.0
VLalQ0Liwa87176u3Fx3SQ,american,4.5,101.0
h8XLhVVPoYPYodZqQOjRMw,american,4.0,855.0
RYKGs45OjF-vlb2Ds2Jb_g,american,4.5,50.0
y64lCrHGTsrRuDmhoUA0nw,american,4.0,120.0
TK1rbgBEPQWyxF4pu973oQ,american,4.0,69.0
d7_W8J8T0PESBsILMsGKGQ,american,4.0,329.0
eOxGkxi5hEY426ww5qk3GA,american,4.5,72.0
DybR3L6G9zVTQ1eeP0hG_g,american,4.5,39.0
3aMjf-zblMsOYnzXV5D70A,american,4.0,430.0
RZvUUM0vJVji8mSnPSFhTA,american,3.5,418.0
YrqwvI1qjgzIn8kdPKZbwg,american,4.5,188.0
z0AQ1Z9_DJiQhWTN6-l3wQ,american,3.5,51.0
YJ06gB1cB5TlMQ1wqZ2i5A,american,3.5,136.0
rrDymUQnu95UnZtTeeHfnA,american,4.0,35.0
UreNbgX-UuIs_uzoC2-9BQ,american,4.0,16.0
or0Op4EDk95L0vhLwSATcQ,american,4.5,64.0
35ezIH9BDHLY4XVQrxw6NA,american,3.5,196.0
0gndpfi58MSCVjcFaKYWag,american,3.5,294.0
TJhgvNJuAzmyYzaMyMnN0Q,american,4.0,157.0
S4OMoVZwjIaKXs45ILt6AQ,american,4.5,3.0
T1r3CMfoIDQf56FRZsU31w,american,3.0,11.0
AVKRF3v3nvV1NtRc_apQ6g,american,4.5,123.0
5sTcJ4QDxE8ieVz2dLpjtQ,american,4.0,110.0
FWjl6BrMie6H78OSWJG5Pg,american,4.0,308.0
ZOa13veZkzGjA-x3kMfOmA,american,4.5,190.0
LZvF_aTGx5b_R_ORcduz0A,american,4.5,37.0
0c6Xt-P2x40DbMW7tMVDgw,american,4.0,284.0
RYqRLtlXnCLCWoYq3rbwug,american,4.0,152.0
W0k5HHTa7IJsR51Nf7fOmA,american,4.0,762.0
ehyZHDeH7d1KOJLrOHfnEw,american,4.0,337.0
UveVdthLfWt_RFXMf1Wwzw,american,4.5,39.0
ykXZyQBXxoOMoZfaZMnHmg,american,4.0,346.0
8RKjypjkyJSV8XGqESn4SA,american,4.5,191.0
WUPrcnURSfibzPdAr0AA-g,american,4.0,73.0
iu8nqOMFdUPg201QMkrGJw,american,3.5,307.0
968r2kMB3ZWkyZxOm4XoRw,american,4.0,139.0
zDtocZreqOXZAPWFJdrfig,american,4.0,176.0
3HtnHVbSHZPSy-HZEauyWQ,american,4.0,4.0
2lOF2K5CoZ1QqmfRNF_mcA,american,4.0,226.0
tK_GcVOTG1_MjsepLMB6dg,american,4.0,430.0
l2u-IHL-rNz0uvn6-UC-Rw,american,4.0,731.0
3cC6UcOj_-FMXRBYlsXFzA,american,3.5,261.0
FkEVXH6-Mg1AHl-uV8832Q,american,4.5,50.0
v4X0_xdRmVDQ5qgyGAubHw,american,4.5,331.0
LGJpNThRpqMURArl9fl7dg,american,4.0,681.0
OqNmzS2N2I750zYgUC6IgA,american,4.0,748.0
xd7ioU33jkwx0hQ3kUNIOg,american,4.0,400.0
KFKxR3w5XlGFYB1OhW1SUA,american,4.0,22.0
MKEMRu-eSKZ_TR7IEGtGGQ,american,4.5,31.0
oSKS8tI6-3yzRDq-VRuvPw,american,4.0,56.0
G18cPTEjuxXx957dGYBDAQ,american,4.0,513.0
dkvdQVEsuUUG6jTscAbQlA,american,3.5,77.0
jJfCbhEnI5PMPW_vS-Pp6g,american,4.0,163.0
fV1BKHz49jEMPWh6r7pnlg,american,3.5,72.0
KF4dTBX9ITMTSjwEXxXZ6g,american,4.0,63.0
8XHbZIKDQbXhyKIGiukVeQ,american,4.5,444.0
9KMw1UtgxRCIR082qjJWqQ,american,4.0,203.0
W8flNX3SneJlQBQt7C9Q9w,american,4.0,249.0
7o6AIJ4gAHxvwLNQ1PUtvQ,american,4.0,310.0
ACduxcM6wdaJPVHKy9GHbQ,american,4.0,223.0
xfpq6PpkYLAwIeFWQVkiGg,american,4.0,117.0
3ESlPTtjsEsyI5jhJFvBbw,american,4.0,102.0
oLg2HxLYChgvMRTK5ZSdKQ,american,4.0,179.0
szyoiJXuX8shNnsm8-Bffg,american,4.5,15.0
xrvy5KXhBdFL9UJz1kto6A,american,4.0,104.0
sSams4lvONlOHQtI7lv9tg,american,4.0,131.0
Rv4NgRl-wkMNPNdqXNSGBg,american,4.0,320.0
VF3Ep2NQN8FqSCV8ySulSA,american,4.5,100.0
q2VwOuFDRJyIUfUFy8HQzg,american,4.0,224.0
DC58K8Z_piVm7iAK0ZI_tQ,american,3.5,372.0
fsZIYlkhLbZjUpqQtjGeHQ,american,4.0,60.0
CfWe636m2CAUg4FAdl_zVQ,american,4.0,909.0
jKCULYO8kyz6_fQg3PI-fg,american,4.5,6.0
G-J99nXShLckBGZkQnzhEA,american,4.0,74.0
ctY8x9aRmGPiQ7gvv8ZNcg,american,4.5,36.0
EYH4FiA2phvYg73Jjw1KSA,american,3.5,1205.0
V9Aa3cQ86s0YZEKj61-Dog,american,3.0,2.0
VrVmqcmRXoe3EMwer_ZRcw,american,3.0,134.0
lVXassEQUuQbL2L6eMddDQ,american,4.5,49.0
__EvomQ2tE1NtkWn32WEXg,american,4.5,57.0
epDvy_G3YITZRbhqcExkBg,american,4.5,63.0
6xEazbynf3s4o7ucP7aNsg,american,4.0,20.0
w7zQ47EyJ6R7K_TEWZnInA,american,4.5,11.0
2mzyXxnstSPcpDS3u5g_7w,american,4.0,834.0
REDWyPG0UJc5u8iU8mP6Hw,american,4.5,291.0
lMy1BYJ5HX8TccXTBwdRNg,american,4.5,108.0
lFGWnF5Af8CwrbcvT27AuA,american,3.5,263.0
l3USyZNhkkTsG-6-rHvsew,american,4.5,64.0
5grFfuYswh8K9GoEnOy81A,american,4.0,262.0
raASjJPE1UAXzG5Ql_paDA,american,4.0,34.0
W1pBIFhkjJwjTe2P7o57yg,american,4.5,39.0
BvnEhQ_8Db95Kf0ZGa4s7w,american,3.5,171.0
ZtjF2N3eYOjtnI3cES2fpw,american,4.0,38.0
mp7YQdBWIHqmJoZlr-K32g,american,4.0,89.0
d8rjBRM8etCFhG5XzzvoGA,american,4.5,14.0
7szsAtxOkGJ2ady3Qx7v4w,american,4.0,69.0
sFxmE2Mq932n6CiXT7Z8ow,american,3.5,196.0
-4PCSqieO2rJ4-htOh8v0w,american,3.5,796.0
R1X1PY1SSCKyFZI6CWJgmA,american,4.5,146.0
sbHJDaCzww8qCFHdEGHfoA,american,3.5,77.0
8fr5FYU1ip0phERt1mrekg,american,4.5,709.0
JCZTtZBWNZmHe52BLxfmYA,american,4.0,78.0
m2fe2Jgb4U3shkoRCA2jqA,american,3.5,18.0
TIjtmaeUZexPZvcBz73VCw,american,4.0,1199.0
jvx3UEV66_Q2x5GnNHGmBQ,american,4.0,151.0
np7wKWwTAhetwpXqsWpFkQ,american,4.0,333.0
JagEH-imezk2KbM3RNDbXg,american,4.0,285.0
EY5ot4Z1tgbDC-TZXIcRjQ,american,3.5,398.0
Y1sLUSnksXqjNgA3Mcx-yQ,american,3.5,720.0
EZCXWw_OZL6JxZRgi2gMXA,american,3.5,61.0
n96F0TszY5WIyCjVIbY6TA,american,3.5,387.0
MvEEE69fqn4iH22KSQJhTA,american,3.5,65.0
zIpYFLBoSF8qyAUnkLeH8A,american,4.0,76.0
QG8pqZsrnr-wTCMLn3UeBQ,american,4.0,67.0
2VpurA2lb-q90nmALklNcA,american,4.0,905.0
i0hj33nZnrfTKgGQtMSe4g,american,4.5,34.0
hPcNSnzW_oJMAoa7fIWKQw,american,3.5,333.0
gaxx8auiAGlKW3FTF0N-ww,american,3.5,627.0
13jzN6n45XtcbYA46nWThg,american,4.0,349.0
92vOHinyRpz2GI_clH8-uQ,american,4.0,121.0
4nO6ZJz6Lxu8fsyfOUx1pw,american,3.5,157.0
F-QQCnbsw48dfx4qVf-WoQ,american,4.5,49.0
26E3j9l0XW_onVIUP-ThCw,american,4.5,567.0
ZWPgzW0qqtksyI3GxCPM-Q,american,4.0,171.0
HdYmIA2jRBbKnU1mGJ9a3Q,american,4.0,145.0
pBHe2iBwoA60q_fLuz1WMA,american,3.5,436.0
aDIcCTZnvPL8F6cZTIiIxg,american,4.0,43.0
9_0R5ZUXM_znsT1Hwa1qKA,american,3.5,438.0
Pm-thVYtl3RWC0m3y_AeWg,american,3.5,1416.0
kkyHnaqIBW7WaJ-z_YooCA,american,4.0,277.0
QIimmBBtZc1bJ0jthIx6Bg,american,4.0,32.0
M85t-iOAbMpO9mVIKAgwMw,american,4.0,127.0
LZC5OOn_NmtBSC4eX8yFiw,american,3.5,220.0
MUmfx7fr5GpPf_1MCExSQA,american,4.0,170.0
ADSa2wvsmHeU4a2g5a6tQQ,american,4.0,108.0
BI2PbVOOGLnkgcpbWg3_Gw,american,4.0,9.0
844H9r0tRQZmxiEtjeTW0A,american,4.0,456.0
xxgtwN5sxqiGWMJ03dZQcg,american,4.0,200.0
1wcPwByfVs7bh7W1dWWIIQ,american,4.0,64.0
4XX-zF8h5Lvrr22_tqU6-Q,american,4.0,1024.0
fqHACybQl1vlATXaIwnLqQ,american,4.0,687.0
N4q6Y9cpvUbJ3O5rydrSbQ,american,4.0,650.0
tS57VDB7MA81rzOsQkTrmw,american,4.0,107.0
fPGQCIro68M6xHu1tmdfpA,american,4.5,179.0
Mw9dCM52--pZquFB3zEQng,american,3.5,95.0
OYmNzOzsAozGaA-L2rMvmQ,american,4.5,102.0
vA5yC1MqC7N9gs9q-Kh2nQ,american,4.5,7.0
MmXZLVwWcYugi_TXSHmjeQ,sushi,4.5,338.0
BPZfuPvSxCfoppU4lPFm0Q,sushi,4.5,820.0
VaL9GaBR_GR-q9d1VzJF3g,sushi,4.0,449.0
MGRo61aHFUeRlWhSbTv2NA,sushi,4.5,135.0
itblJyiTY2h2ACidLk66oA,sushi,4.0,527.0
3OKf1QQnDhjkBKVg0eMllQ,sushi,4.5,125.0
K54qUgd274Fj_LvHCjeSFw,sushi,4.0,272.0
HZWHBfeuP4Fb6y8b8uqnbA,sushi,4.0,1630.0
lxQ-tzFmL1tmUqZUN-CSRQ,sushi,4.0,792.0
ZfuZ2byArGq-5j8zX8Afeg,sushi,4.0,758.0
zGAQqDu0Ak2khVYs9WdQxw,sushi,4.5,1242.0
6lUsFj0KCao678o9L7QwUw,sushi,4.0,1185.0
BOz0qTUMtAfljd3Vn1rerQ,sushi,4.5,154.0
dskDbpvA0hI_7RjtoL6IKA,sushi,4.0,23.0
klAhw3xLQi9GF1tf_HnS7w,sushi,4.0,2014.0
1_JEFOI19hAu3VoODcTUvw,sushi,4.0,135.0
pNe8ZCkGTe4cXfKdOF7kYQ,sushi,4.5,356.0
nEkVibaTuIFEcTNtltFgJg,sushi,4.5,426.0
EVZeqLPpfXrygmgamjD5_w,sushi,4.5,31.0
KrJ6m_TkxBAPPSNH-G7rvQ,sushi,4.5,110.0
pTMnHb_W3sKqS8oCzjHdVA,sushi,4.0,217.0
91tQ4ToReVVCA5MTJi9gfw,sushi,4.0,375.0
M9NNvpKlOWLxJbSPDTe0Lg,sushi,4.5,117.0
QR1YIRzFjd2bi5iBzT9zXg,sushi,4.0,1048.0
SUHJfh7H2NiQx8c5OWoAyQ,sushi,4.5,156.0
toxwdOCz37bX5dJ_O1h2Ew,sushi,4.0,334.0
dOxHYQmBR14Fa2C1X8oMMQ,sushi,4.5,65.0
jt-0y4RJ20ONbkxxNWG_Sw,sushi,4.5,114.0
LkT2-XYjuCSmObs8rOLdzA,sushi,4.0,498.0
tT6teP3ZfCAfvdPdDoqG4A,sushi,4.0,671.0
_FICyzFLQxR7N62I6qU94A,sushi,4.5,60.0
3BYgbjo8MtaIyLZMdTxrOQ,sushi,4.0,339.0
kwq1W0opBnOYKoUXWYyQ5g,sushi,4.0,103.0
SoBdWOxymmY5yKANn63UWw,sushi,4.0,243.0
et9pAFtSvNOct9Qcmtcf7g,sushi,4.0,175.0
W0_Rdy8PlbAvS9K9ggkBfA,sushi,4.0,112.0
OLSSJIp8pu5UlugTF7tuHA,sushi,4.0,1280.0
ocnHpILS80DHL--34L8xpw,sushi,4.5,61.0
u0qfikB-ppp6UwoNKqxlRw,sushi,4.0,325.0
T2fE7hGS83Ba-QNCOqbK4A,sushi,4.0,302.0
hh0ae47ojPqq3USCRLmAjg,sushi,4.0,875.0
ydjApPbEDF-hXbdxlus4jA,sushi,4.0,563.0
fePu8xy0ir_ikZcS_vVSBA,sushi,4.0,841.0
