Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
e-XgOOm0X4Lk-gAX45Bj1Q,Baciccia Pizza e Cucina,426A 7th Ave,"{'latitude': 40.66377, 'longitude': -73.98437}",86,4.5,11215
RXCCofQw1EjTcSN0ZeXfRA,Risotteria Melotti NYC,309 E 5th St,"{'latitude': 40.726673363853, 'longitude': -73.9880919456482}",282,4.5,10003
cKGi-erQrad9lf87VH6cjA,Antica Trattoria,6810 Fresh Pond Rd,"{'latitude': 40.7047141919752, 'longitude': -73.8961777844279}",121,4,11385
goqTQ4tOD-asC_ZJBW9l7w,Patsy's Italian Restaurant,236 W 56th St,"{'latitude': 40.76553, 'longitude': -73.98274}",785,4,10019
fH8DkdRerw5LJ7fZZHRfeA,Leuca,111 N 12th St,"{'latitude': 40.722121, 'longitude': -73.956678}",271,4,11249
h37t9rA06Sr4EetJjKrfzw,Don Angie,103 Greenwich Ave,"{'latitude': 40.73778, 'longitude': -74.00197}",200,4.5,10014
MCnexHfsclcOpLHS4_2U0A,San Carlo Osteria Piemonte,90 Thompson St,"{'latitude': 40.725139, 'longitude': -74.002098}",169,4.5,10012
0laCKZiHrdM_ZKdhTFbGgg,Sauce & Barrel,97 Washington St,"{'latitude': 40.707999, 'longitude': -74.0142651}",295,4,10006
faukkggAc_tuJ4THYlf4fg,La Masseria,235 W 48th St,"{'latitude': 40.760868632784, 'longitude': -73.986348802868}",547,4,10036
2Ga76-_btMgRTcHPy7kAUg,Ortobello Restaurant,6401 Bay Pkwy,"{'latitude': 40.6142763970316, 'longitude': -73.9807206406357}",215,4,11204
hDj_0pbi4mFR5p1H1w6igw,Misirizzi,36 E 4th St,"{'latitude': 40.7272, 'longitude': -73.99228}",107,4.5,10003
zww7OtudkcE921UT2ThOSg,Camillo,1146 Nostrand Ave,"{'latitude': 40.6596, 'longitude': -73.95081}",102,4,11225
sGIlOSvwW_x8-in8QmRwXA,Little Forno,276 Bay Ridge Ave,"{'latitude': 40.6356982, 'longitude': -74.0264421}",85,4.5,11220
x61Sizu7lqGPMGuKEGHo-Q,Senso Unico,43-04 47th Ave,"{'latitude': 40.7414137015591, 'longitude': -73.9216857927781}",44,4.5,11104
3D6UAhoKnF3A03rX_v5ngA,Bacaro,136 Division St,"{'latitude': 40.71456, 'longitude': -73.99154}",373,4,10002
6Z5OWpaeGGazJHR4LfThsw,Palma,28 Cornelia St,"{'latitude': 40.73115, 'longitude': -74.00233}",655,4,10014
TWH4MjLtN1fKlF-7n6YXHg,Lil' Frankie's,19 1st Ave,"{'latitude': 40.723625, 'longitude': -73.988555}",979,4,10003
LfRiA6RORToZUSJUHkZBVA,Frankies 457 Spuntino,457 Court St,"{'latitude': 40.677328, 'longitude': -73.997972}",743,4,11231
tLZfepIfSf0a80zHQTbTGQ,Trattoria Zero Otto Nove,2357 Arthur Ave,"{'latitude': 40.8546515, 'longitude': -73.8883526}",693,4,10458
uPWyvfh5qSrVbujhjsDiiw,Oregano,102 Berry St,"{'latitude': 40.7190165, 'longitude': -73.9586248}",359,4,11249
l7OsDvMOO3ji3fg0nT0QzA,Tony's Di Napoli,1081 3rd Ave,"{'latitude': 40.76435, 'longitude': -73.96408}",598,4,10065
HpxYBu1ARzOGvuUcLJe54g,Giardino 54,402 W 54th St,"{'latitude': 40.7661, 'longitude': -73.98763}",43,4.5,10019
5Akss-swwfyoSVeIsDBbvw,Basta Pasta,37 W 17th St,"{'latitude': 40.73881, 'longitude': -73.9940699}",1345,3.5,10011
eAvP3Q0NCpJs9U0X1pEf-A,Caffe E Vino,112 Dekalb Ave,"{'latitude': 40.68971, 'longitude': -73.97827}",307,4,11201
562aZEpTDdYKDe5hWuDyFA,La Gioconda,226 E 53rd St,"{'latitude': 40.7570686, 'longitude': -73.9684186}",148,4,10022
KSUtWeFngYHhNff9DfjVBQ,Forno Pizzeria E Trattoria,52-27 69th St,"{'latitude': 40.73274, 'longitude': -73.89556}",154,4.5,11378
PgTgzq8oKcP2r00YUWL03A,Sole di Capri,165 Church St,"{'latitude': 40.71511, 'longitude': -74.00758}",229,4,10007
y_tRUBOu3qg7lkaO2Xk1hQ,Frost Restaurant,193 Frost St,"{'latitude': 40.7183867, 'longitude': -73.9434906}",143,4,11211
xKIv_b2L2pUHmsoJ-xOepg,Gran Morsi,22 Warren St,"{'latitude': 40.7142052394856, 'longitude': -74.0077535494539}",308,4.5,10007
ddyYKrNWkdc5mudrmLaTvA,Flora,1021 8th Ave,"{'latitude': 40.66452, 'longitude': -73.97989}",48,4.5,11215
tP7RR_9k9sDI2qGLlaaNNg,al Vicoletto,9 E 17th St,"{'latitude': 40.73774, 'longitude': -73.99127}",141,4,10003
yi6jIxzHo-nbAOG4KWuqcw,Maialino,2 Lexington Ave,"{'latitude': 40.738437, 'longitude': -73.985686}",1299,4,10010
IIsJN_ilLI36zGAF3SMCCQ,La Piccola Cucina,964 Amsterdam Ave,"{'latitude': 40.8015, 'longitude': -73.96534}",103,4,10025
Cm_knZN7W1MaFEp8MkBBSA,Tramonti La Pizza,130 Saint Marks Pl,"{'latitude': 40.72667, 'longitude': -73.9836}",92,4.5,10009
wUoLj0v2cJ9T4mgebQqoZw,Giardino D'oro,5 Gold St,"{'latitude': 40.70758, 'longitude': -74.00715}",93,4,10038
rJJiGJx3kfMAxtD7P7okHQ,Celeste,502 Amsterdam Ave,"{'latitude': 40.78666, 'longitude': -73.97599}",864,3.5,10024
i4TzhIY8z0KIaBBH1iLZLA,Il Poeta,98-04 Metropolitan Ave,"{'latitude': 40.7108, 'longitude': -73.85454}",201,4,11375
WEhkGLKlj-5X1pq_07Syaw,Vesta,21-02 30th Ave,"{'latitude': 40.76961, 'longitude': -73.92776}",646,4,11102
pK-TQMe7SE_erplC9EWjUA,Bella Gioia,209 4th Ave,"{'latitude': 40.6775302, 'longitude': -73.9827215}",186,4.5,11217
eWMuXtaBzf0H5u0Vf_zpjw,Ciccio,190 6th Ave,"{'latitude': 40.726306, 'longitude': -74.003427}",265,4,10013
r2nIYBSyXny1-7XvsL2PVg,Lena's Italian Kitchen,551 2nd Ave,"{'latitude': 40.742664, 'longitude': -73.977783}",119,4,10016
eTneVbjPKdo4gD9HfkDGdA,Santa Panza,1079 Broadway,"{'latitude': 40.6947, 'longitude': -73.93068}",126,4.5,11221
_3QRn51W3IoqBzc9fYet4Q,Grazie,26 E 84th St,"{'latitude': 40.77948, 'longitude': -73.9601}",378,4,10028
ieoPAi6nbdEkrwv4vGVSwg,Via Trenta Osteria & Wine Bar,3619 30th Ave,"{'latitude': 40.7648771022913, 'longitude': -73.9165434257602}",415,4,11103
#NAME?,Non Solo Piada,302 W 37th St,"{'latitude': 40.75414, 'longitude': -73.99245}",273,5,10018
0axnkZlDiQcJVc06DDXxGQ,Ristorante Il Melograno,501 W 51st St,"{'latitude': 40.7654289685161, 'longitude': -73.9914178848267}",278,4,10019
XfOa_KyrV7JSFJMOKckGMg,Monte's Trattoria,97 Macdougal St,"{'latitude': 40.72959, 'longitude': -74.0011}",310,4,10012
uYHN9Vw3V1ajDGRnNDtbYw,Michael's of Brooklyn,2929 Ave R,"{'latitude': 40.6076329987397, 'longitude': -73.9428921973385}",199,4.5,11229
f_1BjTChf6bobreSRpqhsw,Arco Cafe,886 Amsterdam Ave,"{'latitude': 40.7988462, 'longitude': -73.967065}",237,4,10025
#NAME?,Cecconi's Dumbo,55 Water St,"{'latitude': 40.70362, 'longitude': -73.99165}",467,3.5,11201
yFtOtTd7ncSjFF3QavQ5cA,Crispo,240 W 14th St,"{'latitude': 40.7392469, 'longitude': -74.0016882}",914,4,10011
H_TGP2AgX3IUmzq8Aml79Q,L' Angolo Tribeca,190-A Duane St,"{'latitude': 40.71734, 'longitude': -74.01044}",78,4,10013
n-W54Fja1oW5u3gzYp9HwA,Avena,141 E 57th St,"{'latitude': 40.76099, 'longitude': -73.96863}",135,4.5,10022
13GEQ-lgTcydZda7lhv_hw,La Palina Restaurant,159 Avenue O,"{'latitude': 40.610958, 'longitude': -73.9788477}",169,4,11204
15d_Y6TVOQFD2KRVkxuAjw,Baci & Abbracci,204 Grand St,"{'latitude': 40.7139015197754, 'longitude': -73.96044921875}",280,4,11211
z-y9GDoRr1S9Ma6b2n0A4A,Enoteca Maria,27 Hyatt St,"{'latitude': 40.642, 'longitude': -74.07729}",359,4,10301
pr_CLSHRCs2lWADPOKKxcw,Pasta Dal Cuore,527 Jersey Ave,"{'latitude': 40.7209453944042, 'longitude': -74.0465693799559}",216,4,7302
kIm0oeOaVfC9-2flLPVklA,Patrizia's Pizza and Pasta,462-466 2nd Ave,"{'latitude': 40.7398415, 'longitude': -73.9792862}",495,4,10016
rtivWWzG0XjUuhSrwusTgQ,Fausto,348 Flatbush Ave,"{'latitude': 40.67597, 'longitude': -73.97181}",123,4,11238
aJJlY5xvqS180wtRIHEWqA,Cotenna,21 Bedford St,"{'latitude': 40.72903, 'longitude': -74.00357}",359,4,10014
cp5k0PKl236X0xaNDYR5Zw,Feroce Ristorante,105 W 28th St,"{'latitude': 40.74634, 'longitude': -73.99096}",6,4,10001
cnMNL1O_dVtCdTyQwwOwOQ,Bistango,415 3rd Ave,"{'latitude': 40.7425771, 'longitude': -73.9800892}",664,4,10016
l7Z0p-PkSwIDPLPY1TRl8A,Emilio's Ballato,55 E Houston St,"{'latitude': 40.7244923, 'longitude': -73.9944022}",282,4,10012
nTt5cLJVcmBdM640izladw,Carmentas Italian Specialties,50 Starr St,"{'latitude': 40.70114, 'longitude': -73.92677}",51,4.5,11221
Aazjxg21VH2cncWYBAv68Q,Sottocasa Pizzeria,298 Atlantic Ave,"{'latitude': 40.688285, 'longitude': -73.989006}",577,4.5,11201
qrcu1K6f8WGMODdq_A8unw,Volare Restaurant,147 W 4th St Frnt,"{'latitude': 40.7315434396639, 'longitude': -74.0006124973297}",121,4.5,10012
3uyBZNbDk2vRFBBWZOdIUA,Dominick's Restaurant,2335 Arthur Ave,"{'latitude': 40.85434, 'longitude': -73.889}",310,4,10458
81ATGBKh1Ke6EX_L3qHaIQ,Ferdinando's Focacceria,151 Union St,"{'latitude': 40.6841934772249, 'longitude': -74.0018677711487}",176,4,11231
