Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
8_NilECM6qg_L7WYb25uNw,Luchadores,87 South St,"{'latitude': 40.70582, 'longitude': -74.00411}",29,4.0,10038
jy6AHLVJ7cVJZ4Fl_ds3Qg,Los Tres Chiflados,1046 Flatbush Ave,"{'latitude': 40.645497, 'longitude': -73.958364}",73,4.0,11226
bCCW3DOK5vDR6x4qb2YzFw,Calexico,278B 5th Ave,"{'latitude': 40.674264453218, 'longitude': -73.9822726759751}",383,3.5,11215
bNPYPLuCjnRvRuL56otJiw,Don Tequila Urban Cantina,83-38 Woodhaven Blvd,"{'latitude': 40.7022312, 'longitude': -73.8557038083673}",209,4.0,11385
uwUzZf2IQFVb5puJuNd9rA,Blue Agave Mexican Restaurant & Bar,7201 16th Ave,"{'latitude': 40.6178877280414, 'longitude': -73.9990214085986}",116,3.5,11204
HmdGSeQbK2vI3Vp7xfcIrg,Catrinas Mexican Grill,7316 3rd Ave,"{'latitude': 40.63248, 'longitude': -74.02767}",71,4.0,11209
HSQrBVZ0wiXYs96yEt2qUw,Santos Anne,366 Union Ave,"{'latitude': 40.7113837497199, 'longitude': -73.9510455988026}",291,4.0,11211
4yEZo9Ei4NZB8nUCCevKgg,Maizal Restaurant,990 Bay St,"{'latitude': 40.61831, 'longitude': -74.06958}",227,3.5,10305
8DvAPUI0qP43rY_CD8YYZQ,Lenita,7 Hanover Square,"{'latitude': 40.704046, 'longitude': -74.0096618}",64,3.5,10004
7I-4qCgJq3n0yan1ChE-ew,Zona Rosa,571 Lorimer St,"{'latitude': 40.7139388888686, 'longitude': -73.9494076703442}",387,3.5,11211
SXWnyFNLCehVlJPRxk7gAg,Anejo Tribeca,301 Church St,"{'latitude': 40.7193829, 'longitude': -74.004417}",298,4.0,10013
phfxciZ6-Hch_HbW_tvm_A,Villa Cemita,50 Ave A,"{'latitude': 40.72383, 'longitude': -73.98478}",287,4.0,10009
ONUgIihg-ROELPgKiWfs7A,Bushwick Taco Company,839 Knickerbocker Ave,"{'latitude': 40.692, 'longitude': -73.90616}",94,4.0,11207
6Pa3-9piblDJu0l8u84Jhg,Mi Mariachi Taqueria,213 Sip Ave,"{'latitude': 40.73156, 'longitude': -74.06974}",250,4.5,07306
U02ibutbgrC3uQzEq4w2ww,Guadalajara De Dia 2,566 Seneca Ave,"{'latitude': 40.7044639587402, 'longitude': -73.9109420776367}",73,4.0,11385
54hPnm8Z4rJST1CZWaOznw,Pampano,209 E 49th St,"{'latitude': 40.75503, 'longitude': -73.97054}",543,4.0,10017
c921DfWPCxG5qJ687TU6Xw,Burrito Republic,59-15 71st Ave,"{'latitude': 40.7006779324274, 'longitude': -73.8991589471698}",70,4.5,11385
WyiTT3VHjzowMnOnUpZ7TQ,Empellón,510 Madison Ave,"{'latitude': 40.75971, 'longitude': -73.97473}",290,4.0,10022
BxnrBKdLwdaEXyq97uxgKg,Cascalote Latin Bistro,2126 2nd Ave,"{'latitude': 40.79271, 'longitude': -73.94069}",315,4.5,10029
v8tuFxvNkKdZytWTn9BhMA,Fonda Chelsea,189 9th Ave,"{'latitude': 40.7455185879981, 'longitude': -74.0021848849335}",305,3.5,10011
BXtZKlJQ1H5WQf1ewO0HFg,Aztec Soul,3372 Atlantic Ave,"{'latitude': 40.68141578367, 'longitude': -73.8719404061003}",66,4.0,11208
iPc-zPgcpgeSo76xl5Jbpw,The Maze,32 W 32nd St,"{'latitude': 40.74775, 'longitude': -73.98716}",365,4.0,10001
Jh6bSOaw0ftGh9ONiwr7nA,Los Tres Chilitos,456 Central Ave,"{'latitude': 40.75021, 'longitude': -74.04619}",182,4.0,07307
4jucppz-BA0MiY06DjuBYQ,Frijolito's,3446 Broadway,"{'latitude': 40.8234652876854, 'longitude': -73.9524172246456}",112,4.5,10031
